	U	pvalue	MoreIn	qvalue	Pathways
EC:2.3.1.1	1709.0	8.014244086087284e-07	swab	4.683734453590355e-06	Biosynthesis of antibiotics;Metabolic pathways;Arginine biosynthesis;Biosynthesis of secondary metabolites
EC:2.3.1.101	847.0	0.020638216888271367	swab	0.037860330981142755	Microbial metabolism in diverse environments;Methane metabolism;Metabolic pathways
EC:2.3.1.102	0.0	0.002217721464237049	swab	0.0053480340608828055	Lysine degradation;Microbial metabolism in diverse environments;Metabolic pathways
EC:2.3.1.109	3401.0	0.6540405733272157	swab	0.7163301517393315	
EC:2.3.1.117	1894.0	8.8123052781465e-06	skin	3.902592337464878e-05	Microbial metabolism in diverse environments;Lysine biosynthesis;Metabolic pathways
EC:2.3.1.118	2350.0	0.0027366745378231278	swab	0.00642562770187011	
EC:2.3.1.12	2741.0	0.027924080343129327	swab	0.04899885796058542	Pyruvate metabolism;Biosynthesis of secondary metabolites;Glycolysis / Gluconeogenesis;Microbial metabolism in diverse environments;Metabolic pathways;Citrate cycle (TCA cycle);Biosynthesis of antibiotics
EC:2.3.1.122	193.0	8.013594301379624e-07	swab	4.683734453590355e-06	Arabinogalactan biosynthesis - Mycobacterium
EC:2.3.1.128	1587.0	1.4520265702812412e-07	skin	1.0051407229228399e-06	
EC:2.3.1.129	2677.0	0.01788128691813918	skin	0.033640509131595865	Lipopolysaccharide biosynthesis;Metabolic pathways
EC:2.3.1.15	2884.0	0.06888971674489439	swab	0.10631681393746686	
EC:2.3.1.157	3445.0	0.7402846839262585	swab	0.7909435259332003	
EC:2.3.1.16	1063.0	2.969204184217266e-11	swab	4.848189122168497e-10	Valine, leucine and isoleucine degradation;Fatty acid degradation;Geraniol degradation;Biosynthesis of unsaturated fatty acids;Microbial metabolism in diverse environments;alpha-Linolenic acid metabolism;Metabolic pathways;Benzoate degradation;Ethylbenzene degradation;Fatty acid elongation;Biosynthesis of antibiotics;Biosynthesis of secondary metabolites
EC:2.3.1.165	0.0	0.17971249487899976	swab	0.2383168174495849	
EC:2.3.1.168	2697.0	0.020611235764781462	swab	0.03784329038701077	Biosynthesis of antibiotics;Valine, leucine and isoleucine degradation;Biosynthesis of secondary metabolites;Metabolic pathways;Propanoate metabolism
EC:2.3.1.169	394.0	0.1633137897603414	swab	0.2232129049823452	
EC:2.3.1.174	2501.0	0.45772213219763946	swab	0.5315777953251163	
EC:2.3.1.178	2270.0	0.0029571821121417725	swab	0.006897941698878137	Microbial metabolism in diverse environments;Glycine, serine and threonine metabolism;Metabolic pathways
EC:2.3.1.179	1310.0	2.058872251558923e-09	swab	2.0417926611794478e-08	Metabolic pathways;Fatty acid biosynthesis;Biotin metabolism
EC:2.3.1.18	727.0	0.002554581786876854	swab	0.006078142872224239	
EC:2.3.1.180	2912.0	0.08100373398679289	skin	0.12332169893078292	
EC:2.3.1.181	2041.0	5.021608018073627e-05	swab	0.00018298500086302367	Metabolic pathways;Lipoic acid metabolism
EC:2.3.1.182	966.0	6.01286664185755e-05	skin	0.00021590277027325378	Valine, leucine and isoleucine biosynthesis;C5-Branched dibasic acid metabolism;Metabolic pathways
EC:2.3.1.183	2246.0	0.0004464281686036626	swab	0.0013080956885523757	
EC:2.3.1.184	2903.0	0.44862083237432715	swab	0.5226579305276067	
EC:2.3.1.187	1855.0	0.01465508306366088	swab	0.028394223435842955	
EC:2.3.1.189	2549.0	0.014103203832139305	skin	0.027507813223984587	
EC:2.3.1.19	1067.0	5.31280606925743e-11	swab	8.117208701529745e-10	Butanoate metabolism;Metabolic pathways
EC:2.3.1.191	3119.0	0.23170953163826669	skin	0.2987502641195012	
EC:2.3.1.193	2522.0	0.4999909789976096	swab	0.5722208154499128	
EC:2.3.1.20	1856.0	0.06108484313898305	swab	0.09692913907587888	
EC:2.3.1.200	504.0	4.001173709106685e-09	skin	3.689013174042758e-08	
EC:2.3.1.201	1586.0	0.0012440340007009926	swab	0.003245108204267589	Amino sugar and nucleotide sugar metabolism;Metabolic pathways
EC:2.3.1.204	2350.0	0.16678132730501816	swab	0.22726376818231908	
EC:2.3.1.207	2529.0	0.008394697570265237	skin	0.01742989104257955	
EC:2.3.1.210	747.0	0.1539315755205372	swab	0.2125627114515359	
EC:2.3.1.222	91.0	0.0004148841982987987	swab	0.001229137534849211	Propanoate metabolism
EC:2.3.1.223	1033.0	0.1603755007025076	swab	0.21989948461709216	
EC:2.3.1.228	1571.0	0.14658236385956028	swab	0.20439353083155115	
EC:2.3.1.229	1571.0	0.14658236385956028	swab	0.20439353083155115	
EC:2.3.1.233	0.0	0.043114446783075355	swab	0.07154523015438183	
EC:2.3.1.234	1686.0	5.852804709531324e-07	skin	3.576899792482144e-06	
EC:2.3.1.235	0.0	0.043114446783075355	swab	0.07154523015438183	
EC:2.3.1.241	3379.0	0.6125085674064923	swab	0.6767333810343424	
EC:2.3.1.242	438.0	0.01402422937412011	swab	0.02742031684757122	Lipopolysaccharide biosynthesis
EC:2.3.1.243	1937.0	0.4315353662265978	swab	0.5077305546527463	
EC:2.3.1.28	3388.0	0.7421802202078613	swab	0.7915028239545282	
EC:2.3.1.29	1228.0	5.2802380838084e-10	swab	6.381033480941338e-09	Glycine, serine and threonine metabolism;Metabolic pathways
EC:2.3.1.30	829.0	3.6319475824461656e-13	skin	1.094188151951035e-11	Sulfur metabolism;Biosynthesis of secondary metabolites;Biosynthesis of secondary metabolites - other antibiotics;Microbial metabolism in diverse environments;Metabolic pathways;Cysteine and methionine metabolism;Biosynthesis of antibiotics
EC:2.3.1.31	2768.0	0.033440659808201066	swab	0.05754591418321969	
EC:2.3.1.35	1176.0	2.175155725016738e-10	swab	2.8369866437870744e-09	Metabolic pathways;Arginine biosynthesis;Biosynthesis of antibiotics
EC:2.3.1.37	2464.0	0.0049491844432464245	skin	0.010885400749993349	Glycine, serine and threonine metabolism;Metabolic pathways;Porphyrin and chlorophyll metabolism;Biosynthesis of secondary metabolites
EC:2.3.1.39	2638.0	0.0134552125059612	swab	0.026452848851333647	Metabolic pathways;Fatty acid biosynthesis
EC:2.3.1.40	1708.0	5.61054262284683e-06	swab	2.6202949061723515e-05	Glycerophospholipid metabolism
EC:2.3.1.41	2684.0	0.018798414862833433	skin	0.034995482499217336	Metabolic pathways;Fatty acid biosynthesis;Biotin metabolism
EC:2.3.1.46	2103.0	0.00010015885914914506	skin	0.0003352735519875137	Sulfur metabolism;Cysteine and methionine metabolism;Metabolic pathways;Biosynthesis of secondary metabolites
EC:2.3.1.47	1397.0	8.293340839830589e-09	skin	7.270268875572799e-08	Metabolic pathways;Biotin metabolism
EC:2.3.1.48	620.0	0.04547720027977602	swab	0.07488508960619007	
EC:2.3.1.5	0.0	0.10880943004054568	swab	0.15811370302766792	
EC:2.3.1.51	3568.0	0.9957683417390596	swab	0.9976339498734653	
EC:2.3.1.54	1908.0	1.0466240375564721e-05	skin	4.587559049863307e-05	Pyruvate metabolism;Butanoate metabolism;Microbial metabolism in diverse environments;Metabolic pathways;Propanoate metabolism
EC:2.3.1.57	1569.0	1.118888563574046e-07	swab	7.92484317047975e-07	Arginine and proline metabolism;Metabolic pathways
EC:2.3.1.59	19.0	2.976463631587499e-06	swab	1.4945201192407656e-05	
EC:2.3.1.60	636.0	0.13013692933815846	swab	0.18520485153314767	
EC:2.3.1.61	1528.0	6.128937449254697e-08	swab	4.58384517620832e-07	Biosynthesis of secondary metabolites;Tryptophan metabolism;Lysine degradation;Microbial metabolism in diverse environments;Metabolic pathways;Citrate cycle (TCA cycle);Biosynthesis of antibiotics
EC:2.3.1.7	276.0	0.04527758677441353	swab	0.07461383521607899	
EC:2.3.1.79	3038.0	0.1583143754669536	swab	0.2176313940384407	
EC:2.3.1.8	2957.0	0.10404326069966906	skin	0.15369373938991165	
EC:2.3.1.81	1652.0	0.002685140178676577	swab	0.006339420355617216	
EC:2.3.1.82	2786.0	0.07029110791331099	swab	0.10824526985354371	
EC:2.3.1.89	1251.0	3.613172061431269e-09	skin	3.36025001713108e-08	Biosynthesis of secondary metabolites;Lysine biosynthesis;Metabolic pathways
EC:2.3.1.9	3334.0	0.5314281614542227	swab	0.6020788333424695	
EC:2.3.2.10	0.0	8.29809930635731e-06	swab	3.721097361907398e-05	
EC:2.3.2.13	316.0	1.6358560766746842e-07	swab	1.125111301610016e-06	
EC:2.3.2.16	603.0	0.31928123262439656	swab	0.3940811059339782	
EC:2.3.2.17	21.0	0.04798974969495946	swab	0.07829906529177597	
EC:2.3.2.18	0.0	0.011718685599768628	swab	0.023448333487282598	Peptidoglycan biosynthesis;Metabolic pathways
EC:2.3.2.2	2134.0	0.00014009494116400315	swab	0.000453348077382455	Glutathione metabolism;Taurine and hypotaurine metabolism;Metabolic pathways;Cyanoamino acid metabolism
EC:2.3.2.3	3308.0	0.48719664354909265	swab	0.5593739240748842	
EC:2.3.2.5	589.0	0.3624578537563211	swab	0.43926195421233477	
EC:2.3.2.6	2645.0	0.014169981291863948	swab	0.027507813223984587	
EC:2.3.2.8	3295.0	0.46584996023210834	skin	0.5394981401930048	
EC:2.3.3.1	1466.0	2.413353186559076e-08	swab	1.9553645704734332e-07	Biosynthesis of secondary metabolites;Glyoxylate and dicarboxylate metabolism;Microbial metabolism in diverse environments;Biosynthesis of antibiotics;Citrate cycle (TCA cycle);Metabolic pathways
EC:2.3.3.10	2911.0	0.23669814395608868	swab	0.30429790720815914	
EC:2.3.3.13	825.0	3.3575283264994955e-13	swab	1.0259647271974887e-11	Pyruvate metabolism;Valine, leucine and isoleucine biosynthesis;Metabolic pathways;Biosynthesis of secondary metabolites
EC:2.3.3.14	1931.0	0.00034417800906260825	swab	0.00104277161669252	Pyruvate metabolism;Microbial metabolism in diverse environments;Biosynthesis of antibiotics;Lysine biosynthesis;Metabolic pathways
EC:2.3.3.15	1743.0	0.4692262220204325	swab	0.5419410847201431	
EC:2.3.3.5	3486.0	0.8237284317339835	swab	0.8599097684133679	
EC:2.3.3.9	2636.0	0.013256933256245178	skin	0.026111031524040915	Pyruvate metabolism;Glyoxylate and dicarboxylate metabolism;Metabolic pathways;Microbial metabolism in diverse environments;Biosynthesis of secondary metabolites
EC:2.4.1.1	3158.0	0.2745931263634722	swab	0.3459097157193563	
EC:2.4.1.10	1514.0	8.038349857282143e-05	swab	0.000276889062675806	Metabolic pathways;Starch and sucrose metabolism
EC:2.4.1.11	1394.0	3.883407221275119e-05	swab	0.00014471442589385853	Metabolic pathways;Starch and sucrose metabolism
EC:2.4.1.117	721.0	0.4019074634145745	swab	0.47893039790739544	
EC:2.4.1.12	2211.0	0.00048348813892565577	swab	0.0013956560447530063	Metabolic pathways;Starch and sucrose metabolism
EC:2.4.1.129	2134.0	0.00014009494116400315	swab	0.000453348077382455	Peptidoglycan biosynthesis
EC:2.4.1.13	152.0	6.083956272644789e-07	swab	3.697040473632728e-06	Metabolic pathways;Starch and sucrose metabolism
EC:2.4.1.14	1487.0	0.02411591199112567	swab	0.04341915238205559	Metabolic pathways;Starch and sucrose metabolism
EC:2.4.1.144	0.0	0.043114446783075355	swab	0.07154523015438183	
EC:2.4.1.15	2812.0	0.04442349149116123	skin	0.07331932739166194	
EC:2.4.1.161	245.0	0.0007362584736104273	swab	0.0020346988049776537	
EC:2.4.1.173	572.0	1.0492301896112e-09	skin	1.1334865533224024e-08	
EC:2.4.1.18	2109.0	0.00010693343708003266	skin	0.000355724139835443	Metabolic pathways;Starch and sucrose metabolism;Biosynthesis of secondary metabolites
EC:2.4.1.180	1134.0	0.5254533199024796	swab	0.5959409603772025	
EC:2.4.1.182	2293.0	0.0007082572348233404	skin	0.0019649315503075552	Lipopolysaccharide biosynthesis;Metabolic pathways
EC:2.4.1.187	1876.0	7.050183121715121e-06	swab	3.208583339861413e-05	
EC:2.4.1.19	0.0	2.7015948487105512e-05	swab	0.00010412092579084447	Metabolic pathways;Starch and sucrose metabolism
EC:2.4.1.20	157.0	0.0006722627943222282	swab	0.0018772455836230364	Metabolic pathways;Starch and sucrose metabolism
EC:2.4.1.208	0.0	0.0006549583433856954	swab	0.00184094073127727	
EC:2.4.1.21	3057.0	0.17371000791650348	swab	0.23501942247526944	
EC:2.4.1.211	1045.0	4.558448551015162e-06	skin	2.186215571888213e-05	
EC:2.4.1.212	578.0	0.2235071583586664	swab	0.2892570657750766	
EC:2.4.1.213	695.0	0.15153932384199265	swab	0.20966533874386953	
EC:2.4.1.227	3484.0	0.8196029035802352	skin	0.8568575810157004	
EC:2.4.1.230	198.0	2.755328284889495e-06	swab	1.3999161998524061e-05	
EC:2.4.1.245	467.0	0.0026305778391173757	swab	0.006231235878042155	Metabolic pathways;Starch and sucrose metabolism
EC:2.4.1.246	66.0	0.016395071849192262	swab	0.031377190722473115	
EC:2.4.1.247	0.0	0.002217721464237049	swab	0.0053480340608828055	
EC:2.4.1.25	1862.0	5.918133324196097e-06	skin	2.745962512029382e-05	Metabolic pathways;Starch and sucrose metabolism
EC:2.4.1.250	3411.0	0.9122887502442999	swab	0.9341242875885867	
EC:2.4.1.251	23.0	0.019970875425605675	swab	0.03682560563394012	
EC:2.4.1.252	273.0	0.6753150747875152	swab	0.7354882611866064	
EC:2.4.1.256	0.0	0.00043777719457466354	swab	0.001286271180213194	N-Glycan biosynthesis;Metabolic pathways
EC:2.4.1.264	70.0	0.499656379643342	swab	0.5721440021718995	
EC:2.4.1.266	2510.0	0.02131415192766876	swab	0.03896664185750724	
EC:2.4.1.276	200.0	1.790187045272073e-06	swab	9.501762009521003e-06	Carotenoid biosynthesis
EC:2.4.1.280	78.0	7.017490931542647e-07	swab	4.1811735661754094e-06	
EC:2.4.1.281	2110.0	0.0014656017880714768	swab	0.0037409573086931843	
EC:2.4.1.287	1726.0	0.013185029518844274	swab	0.02601732300812537	Arabinogalactan biosynthesis - Mycobacterium;Metabolic pathways
EC:2.4.1.288	2311.0	0.29225099949079414	swab	0.365143042003977	
EC:2.4.1.289	1938.0	0.06089106971582948	swab	0.09669339133048199	
EC:2.4.1.291	84.0	0.05933346675499405	swab	0.09443027186676509	
EC:2.4.1.310	13.0	0.0003671172481726605	swab	0.00110600534343848	Biosynthesis of vancomycin group antibiotics
EC:2.4.1.315	2157.0	0.0010107780565611784	swab	0.002679125480773681	Glycerolipid metabolism;Metabolic pathways
EC:2.4.1.319	1544.0	7.51857985302461e-05	skin	0.00026225934409402154	
EC:2.4.1.320	1544.0	7.51857985302461e-05	skin	0.00026225934409402154	
EC:2.4.1.321	144.0	4.199189710451648e-05	swab	0.00015513068723067486	
EC:2.4.1.325	438.0	0.01402422937412011	swab	0.02742031684757122	
EC:2.4.1.4	2973.0	0.3123739390529905	swab	0.3868951103846825	
EC:2.4.1.44	21.0	2.1476619002203304e-05	swab	8.538752424853694e-05	Metabolic pathways
EC:2.4.1.46	286.0	1.6495576078745094e-07	swab	1.1308986292447358e-06	Glycerolipid metabolism;Metabolic pathways
EC:2.4.1.5	0.0	0.005062032126267864	swab	0.011082586200703135	Metabolic pathways;Starch and sucrose metabolism
EC:2.4.1.52	133.0	0.00840122377975667	swab	0.01742989104257955	
EC:2.4.1.56	21.0	8.709526130355564e-05	swab	0.00029570914909254843	Metabolic pathways
EC:2.4.1.57	2570.0	0.02337299480850689	swab	0.04244043794176251	
EC:2.4.1.58	59.0	7.566726769933875e-05	swab	0.0002631744481445294	Metabolic pathways
EC:2.4.1.60	21.0	8.709526130355564e-05	swab	0.00029570914909254843	
EC:2.4.1.64	2806.0	0.13986084896722553	swab	0.19655870955380778	
EC:2.4.1.7	2112.0	0.06258984367147628	swab	0.09895024066022748	
EC:2.4.1.8	1662.0	3.0276784814171705e-06	skin	1.5166754734780627e-05	Metabolic pathways;Starch and sucrose metabolism
EC:2.4.1.80	1559.0	0.004951610532839424	swab	0.010885400749993349	Sphingolipid metabolism;Metabolic pathways
EC:2.4.1.83	2254.0	0.00048341242813180075	swab	0.0013956560447530063	N-Glycan biosynthesis;Metabolic pathways
EC:2.4.2.1	3409.0	0.6694218865408406	swab	0.730185321423181	
EC:2.4.2.10	2872.0	0.06417472181801853	swab	0.10108227538198943	
EC:2.4.2.12	841.0	2.583046788491991e-07	swab	1.7105687555988758e-06	Nicotinate and nicotinamide metabolism;Metabolic pathways
EC:2.4.2.14	2371.0	0.0014751848613636612	swab	0.003751986228842891	Biosynthesis of antibiotics;Alanine, aspartate and glutamate metabolism;Biosynthesis of secondary metabolites;Purine metabolism;Metabolic pathways
EC:2.4.2.17	622.0	5.3866125437608294e-15	swab	3.3620411512796697e-13	
EC:2.4.2.18	482.0	2.6386033433324125e-16	swab	4.031408965277165e-14	Phenylalanine, tyrosine and tryptophan biosynthesis;Biosynthesis of antibiotics;Metabolic pathways;Biosynthesis of secondary metabolites
EC:2.4.2.19	3503.0	0.8589810971825118	skin	0.890194073097574	
EC:2.4.2.2	3532.0	0.9197339806470454	swab	0.9394990375377411	
EC:2.4.2.21	1910.0	1.0725446719953224e-05	skin	4.6819858232612134e-05	Porphyrin and chlorophyll metabolism;Metabolic pathways
EC:2.4.2.22	2435.0	0.002614150536863258	skin	0.006209035572420633	Biosynthesis of secondary metabolites;Purine metabolism;Metabolic pathways
EC:2.4.2.28	1533.0	1.0933924473456895e-07	swab	7.842886739742304e-07	Cysteine and methionine metabolism;Metabolic pathways
EC:2.4.2.29	3446.0	0.7422882958638539	swab	0.7915028239545282	
EC:2.4.2.3	2464.0	0.0049491844432464245	swab	0.010885400749993349	Pyrimidine metabolism;Drug metabolism - other enzymes;Metabolic pathways
EC:2.4.2.37	93.0	1.2230045220730694e-05	swab	5.205742417370564e-05	
EC:2.4.2.4	3230.0	0.3672610280150097	swab	0.44332468336574815	
EC:2.4.2.43	639.0	7.11736246237536e-06	swab	3.232279895333524e-05	Lipopolysaccharide biosynthesis
EC:2.4.2.44	2124.0	0.005621696761150415	swab	0.01214627209303105	Cysteine and methionine metabolism;Metabolic pathways
EC:2.4.2.45	2185.0	0.14053348529173404	swab	0.1973743434268018	
EC:2.4.2.46	322.0	6.114251962581954e-05	swab	0.0002190684245889916	Arabinogalactan biosynthesis - Mycobacterium;Metabolic pathways
EC:2.4.2.47	734.0	0.06067828049469543	swab	0.0964270742779744	
EC:2.4.2.52	1832.0	4.049071659422273e-06	swab	1.963937478345633e-05	
EC:2.4.2.53	1688.0	7.528155085260833e-05	swab	0.00026225934409402154	Amino sugar and nucleotide sugar metabolism;Metabolic pathways
EC:2.4.2.6	0.0	0.10880943004054568	swab	0.15811370302766792	
EC:2.4.2.7	2645.0	0.014169981291863948	swab	0.027507813223984587	Purine metabolism;Metabolic pathways
EC:2.4.2.8	1965.0	2.0797102404192565e-05	swab	8.283985482787317e-05	Drug metabolism - other enzymes;Biosynthesis of secondary metabolites;Purine metabolism;Metabolic pathways
EC:2.4.2.9	3322.0	0.5107636194769145	skin	0.5826791370992641	
EC:2.4.99.12	1528.0	6.128937449254697e-08	swab	4.58384517620832e-07	Lipopolysaccharide biosynthesis;Metabolic pathways
EC:2.4.99.13	1528.0	6.128937449254697e-08	swab	4.58384517620832e-07	Lipopolysaccharide biosynthesis;Metabolic pathways
EC:2.4.99.14	1528.0	6.128937449254697e-08	swab	4.58384517620832e-07	
EC:2.4.99.15	1528.0	6.128937449254697e-08	swab	4.58384517620832e-07	
EC:2.4.99.16	3045.0	0.21127154258840652	swab	0.2752191410454334	
EC:2.4.99.17	1946.0	1.658271652939307e-05	swab	6.821236664686881e-05	
EC:2.4.99.18	0.0	0.043114446783075355	swab	0.07154523015438183	
EC:2.5.1.1	1970.0	2.2065214470789638e-05	swab	8.724120841593168e-05	Terpenoid backbone biosynthesis;Biosynthesis of antibiotics;Metabolic pathways;Biosynthesis of secondary metabolites
EC:2.5.1.10	1970.0	2.2065214470789638e-05	swab	8.724120841593168e-05	Terpenoid backbone biosynthesis;Biosynthesis of antibiotics;Metabolic pathways;Biosynthesis of secondary metabolites
EC:2.5.1.101	2697.0	0.9147789481081583	swab	0.9357781779069109	
EC:2.5.1.105	573.0	1.7876081768540427e-09	swab	1.8383143703321138e-08	Folate biosynthesis
EC:2.5.1.115	125.0	3.935103494842315e-11	skin	6.224286453092713e-10	Ubiquinone and other terpenoid-quinone biosynthesis;Metabolic pathways;Biosynthesis of secondary metabolites
EC:2.5.1.116	125.0	3.935103494842315e-11	skin	6.224286453092713e-10	Ubiquinone and other terpenoid-quinone biosynthesis;Metabolic pathways;Biosynthesis of secondary metabolites
EC:2.5.1.120	1252.0	6.1310743617195885e-09	swab	5.510238680553865e-08	Ubiquinone and other terpenoid-quinone biosynthesis;Biosynthesis of secondary metabolites
EC:2.5.1.15	2988.0	0.12274490867914487	swab	0.17609078448336074	
EC:2.5.1.16	3174.0	0.29366425316232714	skin	0.36669459282791467	
EC:2.5.1.17	2972.0	0.11278854926192501	skin	0.16300993707517406	
